IPK,Semester,Jurusan,Pernah_Mengulang,Pendapatan_Orang_Tua,Pekerjaan_Orang_Tua,Jumlah_Tanggungan,Status_Tempat_Tinggal,Asal_Daerah,Aktif_Organisasi,Jumlah_Kegiatan_Relawan,Pengalaman_Magang,Skor_Motivasi_Tertulis,Surat_Rekomendasi,Pernah_Mendapat_Beasiswa,Skor_Keaktifan_Kampus,Rekam_Ketidakhadiran,Pernah_Melawan_Hukum,Jenis_Kelamin,Skor_Literasi_Finansial,Status_Kelayakan,Jumlah_Beasiswa_Per_Semester
2.83,3,Kedokteran,Tidak,741821,Buruh,1,Kontrak,Pedesaan,Ya,5,Tidak,94,Ada,Ya,90,8,Tidak,Laki-laki,65,Layak,5911923
3.88,4,Hukum,Tidak,1159602,Karyawan Swasta,6,Menumpang,Pedesaan,Ya,1,Tidak,64,Tidak,Tidak,98,9,Tidak,Laki-laki,23,Layak,2022392
3.04,8,Hukum,Ya,8036142,Tidak Bekerja,1,Menumpang,Pedesaan,Ya,2,Tidak,54,Tidak,Ya,81,19,Tidak,Laki-laki,80,Tidak Layak,0
3.37,7,Pendidikan,Ya,5990139,Pegawai Negeri,3,Milik Sendiri,Perkotaan,Ya,2,Tidak,52,Ada,Tidak,94,17,Tidak,Laki-laki,16,Tidak Layak,0
3.82,7,Hukum,Tidak,1299541,Petani,2,Kontrak,3T,Ya,1,Ya,52,Ada,Ya,50,6,Tidak,Laki-laki,81,Layak,4303998
3.58,4,Pertanian,Tidak,3934487,Buruh,1,Kontrak,Perkotaan,Ya,4,Ya,88,Ada,Tidak,95,12,Tidak,Perempuan,100,Layak,5575832
3.28,7,Pertanian,Tidak,5626257,Petani,2,Milik Sendiri,Perkotaan,Ya,2,Tidak,54,Ada,Tidak,56,13,Tidak,Perempuan,0,Tidak Layak,0
3.18,1,Sastra,Tidak,6058087,Buruh,1,Milik Sendiri,Pedesaan,Tidak,3,Tidak,59,Tidak,Ya,83,0,Tidak,Perempuan,12,Tidak Layak,0
2.57,2,Pendidikan,Ya,804647,Wirausaha,5,Kontrak,Perkotaan,Tidak,3,Ya,96,Ada,Ya,71,5,Tidak,Perempuan,20,Tidak Layak,0
2.39,4,Hukum,Ya,9772339,Petani,3,Menumpang,Perkotaan,Ya,3,Tidak,90,Tidak,Ya,72,8,Tidak,Perempuan,63,Tidak Layak,0
3.22,7,Hukum,Tidak,3829896,Buruh,3,Milik Sendiri,Perkotaan,Ya,2,Tidak,70,Tidak,Tidak,61,14,Tidak,Laki-laki,51,Tidak Layak,0
2.96,1,Kedokteran,Ya,7968246,Pegawai Negeri,5,Menumpang,3T,Ya,2,Tidak,72,Ada,Tidak,57,17,Tidak,Perempuan,16,Tidak Layak,0
3.33,3,Kedokteran,Tidak,6010925,Wirausaha,3,Menumpang,Perkotaan,Ya,1,Ya,97,Tidak,Tidak,78,10,Tidak,Laki-laki,13,Tidak Layak,0
2.96,4,Pertanian,Tidak,9698141,Pedagang,1,Menumpang,Pedesaan,Ya,3,Tidak,78,Tidak,Tidak,99,3,Tidak,Perempuan,0,Tidak Layak,0
4,6,Pertanian,Tidak,1153906,Tidak Bekerja,1,Kontrak,Perkotaan,Tidak,1,Ya,63,Ada,Tidak,95,16,Tidak,Perempuan,7,Tidak Layak,0
2.5,1,Kedokteran,Tidak,7758208,Wirausaha,6,Milik Sendiri,3T,Ya,4,Tidak,87,Ada,Ya,93,15,Tidak,Laki-laki,94,Tidak Layak,0
2.98,2,Kedokteran,Tidak,8539044,Buruh,5,Milik Sendiri,Pedesaan,Tidak,2,Tidak,53,Ada,Ya,83,15,Tidak,Perempuan,18,Tidak Layak,0
3.23,6,Ekonomi,Tidak,2260154,Buruh,3,Milik Sendiri,Perkotaan,Ya,5,Ya,95,Ada,Ya,80,7,Tidak,Perempuan,78,Layak,6885461
3.62,5,Sastra,Tidak,4738782,Tidak Bekerja,3,Kontrak,3T,Tidak,3,Tidak,60,Tidak,Ya,74,20,Tidak,Perempuan,36,Tidak Layak,0
3.04,4,Sastra,Tidak,6450148,Buruh,1,Menumpang,Pedesaan,Tidak,5,Ya,71,Ada,Tidak,90,20,Tidak,Laki-laki,59,Tidak Layak,0
2.95,7,Pendidikan,Tidak,5771833,Karyawan Swasta,5,Milik Sendiri,Perkotaan,Ya,3,Tidak,85,Ada,Tidak,80,16,Tidak,Laki-laki,39,Layak,7680685
3.33,1,Pertanian,Tidak,4031870,Petani,4,Menumpang,Perkotaan,Tidak,3,Tidak,74,Ada,Ya,70,0,Tidak,Laki-laki,62,Tidak Layak,0
2.99,4,Ekonomi,Tidak,2993299,Pedagang,2,Menumpang,Perkotaan,Ya,0,Ya,62,Tidak,Tidak,58,17,Tidak,Laki-laki,93,Tidak Layak,0
3.33,3,Kedokteran,Ya,2819359,Tidak Bekerja,6,Kontrak,Pedesaan,Ya,1,Ya,92,Tidak,Ya,68,19,Tidak,Perempuan,76,Layak,7787904
3.13,1,Kedokteran,Ya,2646794,Pedagang,3,Kontrak,Pedesaan,Ya,4,Ya,52,Ada,Tidak,70,11,Tidak,Perempuan,5,Layak,3248195
3.39,1,Teknik Informatika,Tidak,8389712,Pegawai Negeri,1,Milik Sendiri,Pedesaan,Ya,2,Tidak,80,Tidak,Ya,99,5,Tidak,Laki-laki,84,Tidak Layak,0
3.63,2,Hukum,Tidak,739396,Tidak Bekerja,4,Kontrak,3T,Tidak,0,Tidak,60,Ada,Ya,91,20,Ya,Perempuan,37,Tidak Layak,0
3.15,5,Ekonomi,Tidak,6417343,Pedagang,6,Milik Sendiri,Perkotaan,Ya,2,Tidak,71,Tidak,Ya,58,13,Tidak,Perempuan,54,Tidak Layak,0
3.05,1,Pertanian,Tidak,9541804,Buruh,6,Kontrak,Perkotaan,Ya,5,Ya,76,Ada,Ya,66,13,Ya,Laki-laki,88,Tidak Layak,0
2.78,4,Ekonomi,Tidak,2884327,Karyawan Swasta,5,Milik Sendiri,3T,Tidak,1,Ya,78,Tidak,Tidak,93,0,Tidak,Perempuan,98,Tidak Layak,0
2.2,1,Ekonomi,Tidak,8254886,Petani,6,Milik Sendiri,Perkotaan,Tidak,1,Ya,63,Ada,Tidak,69,19,Ya,Perempuan,76,Tidak Layak,0
3.17,8,Hukum,Tidak,6915482,Pedagang,6,Milik Sendiri,Pedesaan,Ya,1,Tidak,64,Ada,Ya,86,12,Tidak,Laki-laki,14,Tidak Layak,0
3.29,1,Pendidikan,Tidak,8559505,Petani,2,Milik Sendiri,Perkotaan,Ya,0,Tidak,58,Ada,Ya,91,14,Tidak,Perempuan,23,Tidak Layak,0
2.84,8,Teknik Informatika,Tidak,9889533,Pegawai Negeri,4,Menumpang,Pedesaan,Tidak,1,Tidak,59,Ada,Tidak,62,4,Tidak,Laki-laki,10,Tidak Layak,0
2.75,3,Ekonomi,Tidak,9784616,Petani,3,Kontrak,Pedesaan,Ya,4,Tidak,58,Tidak,Tidak,76,0,Tidak,Perempuan,88,Tidak Layak,0
3.6,1,Ekonomi,Tidak,4950482,Karyawan Swasta,2,Menumpang,Perkotaan,Tidak,2,Ya,79,Ada,Tidak,85,14,Tidak,Perempuan,63,Layak,6592385
3.31,5,Teknik Informatika,Tidak,5073210,Karyawan Swasta,3,Kontrak,Pedesaan,Tidak,0,Tidak,55,Ada,Tidak,59,17,Tidak,Perempuan,66,Tidak Layak,0
3.6,1,Hukum,Tidak,2960003,Karyawan Swasta,6,Menumpang,3T,Tidak,3,Ya,78,Ada,Ya,71,6,Tidak,Laki-laki,82,Layak,6328068
3.41,7,Teknik Informatika,Tidak,7174214,Buruh,5,Milik Sendiri,Perkotaan,Ya,5,Tidak,69,Tidak,Tidak,90,2,Tidak,Laki-laki,15,Tidak Layak,0
3.06,3,Sastra,Ya,6555966,Pedagang,3,Menumpang,Perkotaan,Ya,3,Tidak,55,Ada,Tidak,85,0,Tidak,Laki-laki,89,Tidak Layak,0
3.4,2,Pertanian,Ya,9130811,Tidak Bekerja,6,Menumpang,Pedesaan,Tidak,0,Ya,52,Tidak,Tidak,91,3,Tidak,Laki-laki,60,Tidak Layak,0
3.11,5,Teknik Informatika,Tidak,4273789,Karyawan Swasta,5,Menumpang,Pedesaan,Ya,3,Tidak,59,Tidak,Tidak,55,1,Tidak,Laki-laki,11,Tidak Layak,0
3.67,1,Teknik Informatika,Ya,8368209,Petani,1,Kontrak,Pedesaan,Ya,5,Ya,73,Ada,Ya,72,9,Tidak,Laki-laki,87,Layak,7257289
3.39,4,Hukum,Ya,700574,Wirausaha,2,Menumpang,Perkotaan,Ya,4,Tidak,80,Tidak,Tidak,93,20,Tidak,Perempuan,81,Layak,3929951
3.8,7,Pendidikan,Tidak,8071641,Wirausaha,3,Kontrak,Perkotaan,Ya,1,Ya,93,Tidak,Ya,53,9,Tidak,Perempuan,14,Tidak Layak,0
3.66,6,Kedokteran,Tidak,1160172,Tidak Bekerja,6,Kontrak,3T,Tidak,1,Ya,99,Ada,Tidak,100,13,Tidak,Perempuan,94,Layak,6810268
3.32,8,Ekonomi,Tidak,6820381,Tidak Bekerja,1,Menumpang,Pedesaan,Ya,0,Tidak,79,Tidak,Ya,73,16,Tidak,Perempuan,66,Tidak Layak,0
3.71,2,Sastra,Tidak,1084855,Buruh,1,Milik Sendiri,Perkotaan,Tidak,4,Tidak,68,Ada,Tidak,78,8,Tidak,Laki-laki,72,Layak,7177471
3.32,7,Kedokteran,Ya,6772755,Tidak Bekerja,2,Kontrak,3T,Ya,4,Ya,57,Ada,Ya,94,16,Tidak,Laki-laki,68,Tidak Layak,0
2.58,5,Ekonomi,Tidak,9084542,Buruh,5,Menumpang,Perkotaan,Ya,1,Tidak,54,Ada,Tidak,86,13,Tidak,Laki-laki,6,Tidak Layak,0
3.46,8,Kedokteran,Tidak,9423353,Petani,1,Milik Sendiri,3T,Tidak,2,Ya,89,Tidak,Ya,50,10,Tidak,Perempuan,69,Tidak Layak,0
3.54,3,Pertanian,Tidak,9694935,Tidak Bekerja,1,Menumpang,Perkotaan,Tidak,2,Tidak,93,Tidak,Tidak,78,9,Tidak,Perempuan,22,Tidak Layak,0
3.67,4,Pertanian,Tidak,8582909,Wirausaha,5,Kontrak,Perkotaan,Tidak,1,Ya,77,Ada,Tidak,61,15,Tidak,Laki-laki,34,Tidak Layak,0
3.54,6,Hukum,Tidak,3535488,Karyawan Swasta,4,Kontrak,Perkotaan,Ya,5,Tidak,87,Tidak,Tidak,71,9,Tidak,Perempuan,57,Layak,4473892
3.37,2,Kedokteran,Tidak,2438551,Buruh,2,Menumpang,Perkotaan,Tidak,1,Tidak,50,Tidak,Tidak,61,14,Tidak,Laki-laki,89,Tidak Layak,0
3.33,4,Sastra,Tidak,4680810,Buruh,5,Milik Sendiri,3T,Tidak,4,Ya,68,Tidak,Ya,77,11,Tidak,Laki-laki,46,Tidak Layak,0
3.71,7,Ekonomi,Ya,2719842,Wirausaha,2,Milik Sendiri,Perkotaan,Tidak,0,Tidak,71,Tidak,Ya,70,7,Tidak,Laki-laki,16,Tidak Layak,0
3.46,3,Pertanian,Tidak,5524928,Pedagang,2,Milik Sendiri,Pedesaan,Ya,5,Ya,91,Tidak,Ya,84,13,Tidak,Laki-laki,36,Tidak Layak,0
3.38,5,Pertanian,Tidak,6407994,Karyawan Swasta,2,Milik Sendiri,Perkotaan,Ya,5,Ya,84,Ada,Tidak,84,5,Tidak,Perempuan,69,Tidak Layak,0
2.72,1,Ekonomi,Tidak,5851092,Wirausaha,3,Kontrak,Perkotaan,Ya,4,Tidak,64,Tidak,Tidak,70,9,Tidak,Laki-laki,21,Tidak Layak,0
3.31,3,Pendidikan,Ya,3374873,Wirausaha,5,Menumpang,Pedesaan,Ya,0,Tidak,70,Tidak,Tidak,87,19,Tidak,Perempuan,22,Tidak Layak,0
3.55,3,Sastra,Tidak,1104035,Pegawai Negeri,2,Milik Sendiri,Pedesaan,Tidak,5,Ya,89,Tidak,Ya,100,5,Tidak,Laki-laki,2,Layak,3744705
3.2,7,Ekonomi,Tidak,5415387,Pedagang,4,Menumpang,Pedesaan,Ya,3,Tidak,94,Tidak,Ya,80,4,Tidak,Perempuan,3,Tidak Layak,0
3.2,4,Hukum,Ya,8605360,Karyawan Swasta,5,Milik Sendiri,Perkotaan,Ya,0,Tidak,50,Tidak,Ya,92,17,Tidak,Laki-laki,34,Tidak Layak,0
3.85,6,Pendidikan,Tidak,6239873,Karyawan Swasta,2,Milik Sendiri,Perkotaan,Ya,3,Tidak,95,Ada,Ya,66,10,Tidak,Perempuan,90,Layak,6899041
3.39,8,Kedokteran,Ya,2611028,Tidak Bekerja,4,Milik Sendiri,Perkotaan,Tidak,1,Ya,72,Tidak,Ya,69,5,Tidak,Laki-laki,97,Tidak Layak,0
2.85,3,Pendidikan,Tidak,5371327,Karyawan Swasta,5,Menumpang,Perkotaan,Tidak,1,Tidak,100,Tidak,Tidak,91,1,Tidak,Laki-laki,53,Tidak Layak,0
2.82,8,Manajemen,Tidak,7568673,Wirausaha,3,Kontrak,Perkotaan,Ya,4,Ya,100,Tidak,Tidak,88,0,Tidak,Perempuan,65,Tidak Layak,0
2.66,5,Ekonomi,Tidak,4329636,Pedagang,2,Menumpang,3T,Tidak,5,Ya,84,Tidak,Tidak,84,14,Tidak,Perempuan,3,Tidak Layak,0
3.48,1,Ekonomi,Tidak,4512303,Wirausaha,5,Kontrak,Perkotaan,Ya,4,Tidak,67,Ada,Tidak,67,1,Tidak,Laki-laki,81,Layak,6657007
3.31,6,Kedokteran,Ya,2660461,Wirausaha,1,Milik Sendiri,Perkotaan,Ya,4,Ya,57,Ada,Tidak,55,12,Tidak,Laki-laki,31,Layak,4985117
2.83,7,Teknik Informatika,Tidak,9695834,Tidak Bekerja,1,Milik Sendiri,Pedesaan,Ya,0,Ya,63,Ada,Tidak,67,6,Tidak,Perempuan,2,Tidak Layak,0
2.96,3,Pertanian,Tidak,9081441,Tidak Bekerja,4,Milik Sendiri,Perkotaan,Tidak,2,Tidak,92,Tidak,Tidak,94,18,Tidak,Perempuan,45,Tidak Layak,0
3.74,8,Pendidikan,Tidak,6721890,Pegawai Negeri,1,Kontrak,Pedesaan,Tidak,5,Tidak,58,Ada,Tidak,57,9,Tidak,Perempuan,9,Tidak Layak,0
3.06,4,Pendidikan,Tidak,5750306,Pedagang,6,Menumpang,Perkotaan,Ya,0,Tidak,92,Ada,Ya,75,20,Tidak,Laki-laki,78,Layak,7277712
2.74,3,Manajemen,Tidak,6779055,Karyawan Swasta,3,Menumpang,Pedesaan,Ya,1,Ya,92,Ada,Tidak,90,12,Tidak,Perempuan,59,Tidak Layak,0
3.42,4,Teknik Informatika,Tidak,9675882,Pedagang,3,Milik Sendiri,3T,Tidak,5,Tidak,61,Ada,Ya,97,9,Tidak,Perempuan,1,Tidak Layak,0
3.74,3,Kedokteran,Tidak,7823389,Pedagang,3,Menumpang,Perkotaan,Tidak,4,Ya,61,Ada,Ya,73,5,Tidak,Perempuan,74,Tidak Layak,0
2.7,1,Teknik Informatika,Tidak,8527107,Buruh,3,Milik Sendiri,3T,Tidak,1,Tidak,70,Tidak,Tidak,50,2,Tidak,Laki-laki,100,Tidak Layak,0
3.18,2,Kedokteran,Tidak,4412839,Pegawai Negeri,5,Menumpang,Pedesaan,Ya,1,Tidak,93,Tidak,Ya,79,13,Tidak,Laki-laki,23,Tidak Layak,0
2.98,8,Kedokteran,Tidak,2654566,Petani,1,Milik Sendiri,3T,Ya,0,Tidak,95,Ada,Ya,64,1,Tidak,Perempuan,71,Layak,2288314
3.5,3,Teknik Informatika,Tidak,9363265,Wirausaha,1,Menumpang,Pedesaan,Ya,2,Ya,57,Ada,Ya,82,4,Tidak,Laki-laki,24,Tidak Layak,0
2.94,6,Ekonomi,Tidak,3971157,Petani,4,Milik Sendiri,Pedesaan,Ya,5,Ya,53,Tidak,Ya,80,2,Ya,Laki-laki,88,Tidak Layak,0
2.78,2,Manajemen,Tidak,8538528,Pegawai Negeri,1,Kontrak,Perkotaan,Ya,1,Tidak,100,Ada,Ya,98,7,Tidak,Perempuan,75,Tidak Layak,0
3.98,6,Ekonomi,Ya,8772723,Petani,3,Menumpang,Pedesaan,Ya,0,Tidak,81,Tidak,Tidak,98,4,Tidak,Perempuan,19,Tidak Layak,0
3.35,4,Manajemen,Tidak,4005894,Petani,4,Milik Sendiri,Perkotaan,Tidak,5,Tidak,54,Ada,Ya,70,14,Tidak,Laki-laki,24,Tidak Layak,0
3.43,7,Kedokteran,Ya,7193058,Tidak Bekerja,4,Milik Sendiri,3T,Ya,2,Tidak,88,Tidak,Tidak,93,19,Tidak,Laki-laki,98,Tidak Layak,0
3.36,4,Kedokteran,Tidak,1494305,Petani,4,Milik Sendiri,Perkotaan,Ya,0,Tidak,87,Tidak,Ya,67,20,Ya,Perempuan,25,Tidak Layak,0
3.11,4,Hukum,Tidak,4115365,Tidak Bekerja,1,Kontrak,Pedesaan,Ya,3,Ya,94,Ada,Ya,65,14,Tidak,Laki-laki,73,Layak,6134640
3.78,3,Hukum,Tidak,5952972,Buruh,6,Milik Sendiri,Perkotaan,Ya,2,Tidak,72,Tidak,Ya,63,19,Tidak,Perempuan,100,Layak,2200707
2.63,4,Sastra,Tidak,3269803,Tidak Bekerja,2,Kontrak,Pedesaan,Ya,1,Tidak,81,Ada,Tidak,86,20,Tidak,Laki-laki,68,Tidak Layak,0
2.77,1,Teknik Informatika,Tidak,4449116,Karyawan Swasta,3,Kontrak,Pedesaan,Ya,3,Tidak,67,Tidak,Tidak,95,8,Tidak,Laki-laki,62,Tidak Layak,0
3.89,2,Hukum,Ya,4324952,Petani,4,Kontrak,Pedesaan,Ya,3,Tidak,52,Ada,Tidak,72,16,Tidak,Laki-laki,14,Layak,4259511
3.1,5,Manajemen,Tidak,3490750,Buruh,1,Menumpang,Pedesaan,Ya,3,Tidak,54,Tidak,Tidak,57,3,Tidak,Laki-laki,25,Tidak Layak,0
3.37,7,Manajemen,Ya,3291492,Karyawan Swasta,6,Menumpang,3T,Ya,2,Tidak,67,Tidak,Tidak,66,5,Tidak,Laki-laki,48,Tidak Layak,0
3.29,5,Kedokteran,Tidak,2001642,Pegawai Negeri,1,Milik Sendiri,Pedesaan,Tidak,2,Tidak,70,Tidak,Tidak,86,11,Tidak,Perempuan,3,Tidak Layak,0
3.23,1,Kedokteran,Tidak,1946750,Petani,5,Kontrak,Perkotaan,Ya,3,Tidak,64,Tidak,Tidak,67,4,Tidak,Perempuan,95,Layak,3741973
3,7,Kedokteran,Tidak,1428699,Buruh,3,Menumpang,Perkotaan,Ya,4,Ya,51,Ada,Tidak,93,11,Ya,Laki-laki,8,Tidak Layak,0
2.86,4,Ekonomi,Tidak,4855728,Tidak Bekerja,1,Milik Sendiri,Pedesaan,Ya,2,Tidak,62,Tidak,Tidak,52,0,Tidak,Laki-laki,62,Tidak Layak,0
3.02,6,Pendidikan,Tidak,2582280,Pegawai Negeri,2,Menumpang,Perkotaan,Ya,4,Tidak,77,Tidak,Tidak,58,2,Tidak,Perempuan,89,Layak,7856622
3.67,6,Ekonomi,Ya,6251144,Pedagang,5,Milik Sendiri,Perkotaan,Ya,5,Tidak,95,Ada,Tidak,63,8,Tidak,Perempuan,89,Layak,4675330
3.21,3,Kedokteran,Tidak,2472044,Tidak Bekerja,4,Menumpang,Pedesaan,Ya,1,Tidak,96,Tidak,Ya,93,1,Tidak,Perempuan,1,Tidak Layak,0
3.24,8,Manajemen,Ya,5262545,Wirausaha,6,Kontrak,Pedesaan,Tidak,5,Tidak,52,Tidak,Tidak,85,9,Tidak,Perempuan,22,Tidak Layak,0
3.28,4,Pendidikan,Tidak,3012415,Tidak Bekerja,5,Milik Sendiri,Perkotaan,Ya,5,Tidak,80,Tidak,Tidak,92,15,Tidak,Laki-laki,84,Layak,3745826
2.81,1,Hukum,Tidak,5964531,Karyawan Swasta,3,Menumpang,Pedesaan,Tidak,0,Tidak,71,Ada,Ya,83,14,Tidak,Perempuan,9,Tidak Layak,0
3.75,1,Pertanian,Tidak,2527043,Petani,4,Milik Sendiri,3T,Tidak,2,Ya,95,Ada,Ya,87,16,Tidak,Perempuan,46,Layak,4545365
2.65,3,Sastra,Tidak,8711989,Pedagang,6,Menumpang,Pedesaan,Ya,5,Tidak,95,Ada,Ya,81,15,Tidak,Perempuan,58,Tidak Layak,0
3.26,1,Teknik Informatika,Tidak,9903790,Petani,6,Milik Sendiri,Pedesaan,Ya,0,Ya,98,Ada,Ya,98,5,Tidak,Laki-laki,78,Layak,5431775
3.2,7,Ekonomi,Tidak,2989781,Buruh,4,Kontrak,Perkotaan,Tidak,4,Tidak,86,Tidak,Tidak,54,13,Tidak,Laki-laki,13,Layak,2009763
3.85,1,Kedokteran,Tidak,8425331,Petani,6,Menumpang,Perkotaan,Ya,0,Tidak,81,Ada,Tidak,95,13,Tidak,Laki-laki,21,Tidak Layak,0
3.72,1,Pertanian,Tidak,1089264,Buruh,5,Milik Sendiri,Pedesaan,Ya,1,Tidak,94,Tidak,Tidak,96,9,Tidak,Perempuan,87,Layak,3476415
2.91,7,Pendidikan,Ya,8465351,Tidak Bekerja,3,Menumpang,Perkotaan,Tidak,3,Ya,58,Tidak,Tidak,75,11,Tidak,Laki-laki,98,Tidak Layak,0
2.93,3,Manajemen,Tidak,5054112,Karyawan Swasta,4,Menumpang,Pedesaan,Tidak,0,Ya,71,Ada,Ya,53,5,Tidak,Laki-laki,50,Tidak Layak,0
3.09,4,Teknik Informatika,Tidak,7025330,Wirausaha,3,Kontrak,3T,Tidak,3,Ya,50,Ada,Tidak,98,8,Tidak,Laki-laki,93,Tidak Layak,0
3.61,7,Kedokteran,Tidak,7759174,Buruh,3,Milik Sendiri,Perkotaan,Ya,3,Tidak,73,Ada,Ya,71,17,Tidak,Laki-laki,7,Tidak Layak,0
3.22,6,Kedokteran,Tidak,7348369,Buruh,2,Milik Sendiri,3T,Ya,1,Tidak,58,Ada,Tidak,94,12,Tidak,Laki-laki,59,Tidak Layak,0
3.08,3,Kedokteran,Tidak,3464766,Pedagang,3,Menumpang,Pedesaan,Ya,1,Tidak,99,Ada,Ya,84,18,Tidak,Laki-laki,32,Tidak Layak,0
3.86,1,Kedokteran,Tidak,686907,Pegawai Negeri,2,Milik Sendiri,Pedesaan,Tidak,5,Ya,90,Ada,Tidak,73,12,Tidak,Laki-laki,16,Layak,5020296
2.97,8,Teknik Informatika,Tidak,4176232,Karyawan Swasta,1,Menumpang,Pedesaan,Tidak,5,Ya,93,Ada,Tidak,76,18,Tidak,Laki-laki,83,Tidak Layak,0
3.34,7,Sastra,Tidak,6481786,Pegawai Negeri,3,Menumpang,Perkotaan,Ya,2,Tidak,94,Ada,Tidak,89,5,Tidak,Laki-laki,41,Tidak Layak,0
3.7,4,Hukum,Tidak,8054817,Pedagang,6,Menumpang,Pedesaan,Ya,4,Ya,96,Ada,Ya,90,18,Ya,Perempuan,78,Tidak Layak,0
3.64,8,Kedokteran,Tidak,1847255,Wirausaha,3,Milik Sendiri,Pedesaan,Ya,4,Ya,87,Tidak,Tidak,73,2,Tidak,Laki-laki,16,Layak,4781845
3.37,1,Ekonomi,Tidak,9291397,Karyawan Swasta,6,Menumpang,Perkotaan,Ya,3,Ya,69,Tidak,Tidak,80,2,Tidak,Perempuan,31,Tidak Layak,0
2.62,3,Pendidikan,Tidak,1993623,Wirausaha,1,Milik Sendiri,Pedesaan,Ya,1,Tidak,74,Ada,Ya,56,10,Tidak,Perempuan,30,Tidak Layak,0
3.18,8,Sastra,Tidak,7456373,Pedagang,5,Menumpang,Pedesaan,Ya,4,Ya,62,Tidak,Tidak,100,9,Tidak,Perempuan,99,Tidak Layak,0
3.53,6,Kedokteran,Ya,1476564,Buruh,4,Milik Sendiri,3T,Ya,0,Ya,59,Tidak,Ya,74,12,Tidak,Laki-laki,44,Tidak Layak,0
3.25,7,Pertanian,Tidak,3618675,Pedagang,6,Milik Sendiri,Pedesaan,Ya,2,Tidak,88,Ada,Tidak,92,12,Ya,Laki-laki,74,Tidak Layak,0
3.14,2,Teknik Informatika,Tidak,5572821,Buruh,5,Kontrak,Pedesaan,Tidak,0,Tidak,63,Ada,Tidak,69,9,Tidak,Perempuan,99,Tidak Layak,0
2.65,4,Pertanian,Tidak,6591258,Wirausaha,3,Milik Sendiri,Pedesaan,Ya,0,Tidak,89,Ada,Ya,81,3,Tidak,Perempuan,98,Tidak Layak,0
3.22,6,Manajemen,Ya,6373191,Tidak Bekerja,4,Milik Sendiri,Perkotaan,Ya,4,Tidak,66,Tidak,Ya,94,7,Tidak,Laki-laki,95,Tidak Layak,0
3.45,6,Hukum,Tidak,1003223,Wirausaha,3,Kontrak,Pedesaan,Tidak,0,Tidak,78,Tidak,Tidak,78,2,Tidak,Laki-laki,56,Tidak Layak,0
2.88,5,Kedokteran,Tidak,6451888,Petani,5,Kontrak,Pedesaan,Tidak,4,Ya,60,Tidak,Ya,59,7,Ya,Perempuan,35,Tidak Layak,0
3.1,7,Hukum,Tidak,4229429,Pegawai Negeri,2,Kontrak,Pedesaan,Ya,2,Ya,57,Ada,Ya,93,11,Tidak,Laki-laki,64,Tidak Layak,0
3.07,8,Manajemen,Ya,9658709,Petani,2,Kontrak,Perkotaan,Ya,2,Ya,50,Tidak,Ya,63,15,Tidak,Perempuan,35,Tidak Layak,0
2.74,8,Ekonomi,Tidak,2555639,Wirausaha,6,Milik Sendiri,Pedesaan,Ya,0,Tidak,52,Ada,Tidak,94,10,Tidak,Perempuan,90,Tidak Layak,0
3.46,2,Teknik Informatika,Ya,5578428,Petani,3,Menumpang,Perkotaan,Ya,2,Ya,84,Tidak,Tidak,50,3,Tidak,Perempuan,40,Tidak Layak,0
2.55,1,Teknik Informatika,Ya,6183046,Tidak Bekerja,4,Milik Sendiri,Perkotaan,Ya,0,Ya,68,Tidak,Tidak,56,17,Tidak,Perempuan,71,Tidak Layak,0
2.7,1,Ekonomi,Tidak,2020290,Buruh,3,Menumpang,Pedesaan,Ya,1,Tidak,90,Tidak,Ya,72,10,Tidak,Laki-laki,85,Layak,6975414
3.49,4,Ekonomi,Tidak,1867073,Buruh,4,Menumpang,Pedesaan,Ya,4,Ya,69,Ada,Ya,95,5,Tidak,Perempuan,2,Layak,6113737
2.73,2,Ekonomi,Ya,4191041,Pedagang,2,Milik Sendiri,Perkotaan,Ya,2,Ya,58,Ada,Tidak,52,1,Tidak,Laki-laki,61,Tidak Layak,0
2.88,2,Pertanian,Tidak,9260228,Buruh,3,Kontrak,3T,Ya,4,Ya,75,Ada,Ya,94,5,Tidak,Laki-laki,92,Tidak Layak,0
2.88,1,Kedokteran,Tidak,7015091,Buruh,3,Milik Sendiri,Pedesaan,Ya,0,Ya,57,Tidak,Ya,91,2,Tidak,Laki-laki,85,Tidak Layak,0
2.82,3,Kedokteran,Tidak,4218703,Pedagang,1,Milik Sendiri,Pedesaan,Ya,5,Tidak,81,Ada,Ya,77,4,Tidak,Perempuan,84,Layak,4859203
2.69,7,Manajemen,Tidak,6991156,Wirausaha,1,Menumpang,Perkotaan,Tidak,0,Tidak,72,Ada,Tidak,60,2,Tidak,Laki-laki,27,Tidak Layak,0
2.7,7,Teknik Informatika,Tidak,7293903,Tidak Bekerja,3,Milik Sendiri,Perkotaan,Tidak,0,Ya,97,Tidak,Ya,84,2,Tidak,Perempuan,13,Tidak Layak,0
3.37,5,Teknik Informatika,Tidak,9757849,Tidak Bekerja,2,Kontrak,Pedesaan,Ya,2,Tidak,72,Ada,Tidak,50,18,Tidak,Perempuan,64,Tidak Layak,0
3,1,Ekonomi,Tidak,8162717,Pegawai Negeri,3,Kontrak,Pedesaan,Ya,5,Tidak,84,Tidak,Ya,81,8,Tidak,Perempuan,10,Tidak Layak,0
